UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
23,9075744,27,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,28,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,29,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,30,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,31,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,32,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,33,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,34,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,35,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,36,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,37,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,38,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,39,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,40,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,41,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,42,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,43,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,44,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,45,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,46,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,47,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,48,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,49,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,50,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,51,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
23,9075744,52,0.0,0.0,0.0,2018,Ceará,Estado,obitoflu,incidência
24,3538218,1,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,2,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,3,0.0,0.004319504234675532,0.01283977358132682,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,4,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,5,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,6,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,7,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,8,0.0,0.004061183378289757,0.012068860747558974,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,9,0.0,0.004061183378289757,0.012068860747558974,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,10,0.0,0.004061183378289757,0.012068860747558974,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,11,0.0,0.00810209148296126,0.018446738873458823,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,12,0.0,0.00810209148296126,0.018446738873458823,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,13,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,14,0.0,0.004139429621763835,0.012302331764488141,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,15,0.0,0.008026135968129509,0.023944413787549523,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,16,0.0,0.008259457907478396,0.018808311629924912,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,17,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,18,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,19,0.0,0.004099437833496865,0.012182999875052893,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,20,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,21,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,22,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,23,0.0,0.004061183378289757,0.012068860747558974,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,24,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,25,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,26,0.0,0.004099437833496865,0.012182999875052893,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,27,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,28,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,29,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,30,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,31,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,32,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,33,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,34,0.0,0.004181293529407215,0.012427259868958318,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,35,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,36,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,37,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,38,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,39,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,40,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,41,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,42,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,43,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,44,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,45,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,46,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,47,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,48,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,49,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,50,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,51,0.0,0.0,0.0,2018,Rio Grande do Norte,Estado,obitoflu,incidência
24,3538218,52,0.0,0.0042711821027605614,0.012695535184624962,2018,Rio Grande do Norte,Estado,obitoflu,incidência
25,4050662,1,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,2,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,3,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,4,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,5,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,6,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,7,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,8,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,9,0.0,0.012675683008000592,0.02722306288797616,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,10,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,11,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,12,0.0,0.012195715645056726,0.03653200125517175,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,13,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,14,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,15,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,16,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,17,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,18,0.0,0.006235179356337106,0.01856890361538266,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,19,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,20,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,21,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,22,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,23,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,24,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,25,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,26,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,27,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,28,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,29,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,30,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,31,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,32,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,33,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,34,0.0,0.006375723865837957,0.01899006706211637,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,35,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,36,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,37,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,38,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,39,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,40,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,41,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,42,0.0,0.006153291333895306,0.018323566592791884,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,43,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,44,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,45,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,46,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,47,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,48,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,49,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,50,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,51,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
25,4050662,52,0.0,0.0,0.0,2018,Paraíba,Estado,obitoflu,incidência
26,9534634,1,0.0,0.0015111492592871922,0.004479574569313138,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,2,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,3,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,4,0.0,0.003014573266601817,0.006841519064872514,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,5,0.0,0.0015011555372363985,0.004449906125430614,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,6,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,7,0.0,0.0044930341441764545,0.01335786112689652,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,8,0.0,0.0015111492592871922,0.004479574569313138,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,9,0.0,0.003014573266601817,0.006841519064872514,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,10,0.0,0.0015111492592871922,0.004479574569313138,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,11,0.0,0.0030087403618876962,0.008932047133972887,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,12,0.0,0.006082447669816915,0.014991674374888131,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,13,0.0,0.00158230417893801,0.004690829531330154,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,14,0.0,0.004546002111271763,0.01074024205791968,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,15,0.00034721581216645703,0.004601647417417309,0.008874172928461377,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,16,0.0,0.004514412486378515,0.010688264210341192,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,17,0.0,0.0015111492592871922,0.004479574569313138,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,18,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,19,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,20,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,21,0.0,0.0015441813571352991,0.004577641355280715,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,22,0.0,0.0031028531946577513,0.007042273026087953,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,23,0.0,0.0015011555372363985,0.004449906125430614,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,24,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,25,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,26,0.0,0.001568949487687599,0.004651177960288465,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,27,0.0,0.0015441813571352991,0.004577641355280715,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,28,0.0,0.0015011555372363985,0.004449906125430614,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,29,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,30,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,31,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,32,0.0,0.0015441813571352991,0.004577641355280715,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,33,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,34,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,35,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,36,0.0,0.00153265040225814,0.004543407154361967,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,37,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,38,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,39,0.0,0.001556268676445649,0.004613528173431414,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,40,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,41,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,42,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,43,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,44,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,45,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,46,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,47,0.0,0.001568949487687599,0.004651177960288465,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,48,0.0,0.00153265040225814,0.004543407154361967,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,49,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,50,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,51,0.0,0.0015111492592871922,0.004479574569313138,2018,Pernambuco,Estado,obitoflu,incidência
26,9534634,52,0.0,0.0,0.0,2018,Pernambuco,Estado,obitoflu,incidência
27,3391142,1,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,2,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,3,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,4,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,5,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,6,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,7,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,8,0.0,0.005091770327979139,0.01514678351937304,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,9,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,10,0.0,0.005091770327979139,0.01514678351937304,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,11,0.0,0.0049020242806929746,0.014579628290018576,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,12,0.0,0.009687322964644364,0.028947185836845524,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,13,0.0,0.0049020242806929746,0.014579628290018576,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,14,0.0,0.0049020242806929746,0.014579628290018576,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,15,0.0,0.009687322964644364,0.028947185836845524,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,16,0.0,0.0049020242806929746,0.014579628290018576,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,17,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,18,0.0,0.014361841388413897,0.0431115904124626,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,19,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,20,0.0,0.004956288507117934,0.01474180386331536,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,21,0.0,0.0049864967559214435,0.014832092511267048,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,22,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,23,0.0,0.004877841109214076,0.014507359321394018,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,24,0.0,0.004877841109214076,0.014507359321394018,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,25,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,26,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,27,0.0,0.005019003501163466,0.014929257017225028,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,28,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,29,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,30,0.0,0.0049020242806929746,0.014579628290018576,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,31,0.0,0.004877841109214076,0.014507359321394018,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,32,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,33,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,34,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,35,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,36,0.0,0.004877841109214076,0.014507359321394018,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,37,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,38,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,39,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,40,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,41,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,42,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,43,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,44,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,45,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,46,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,47,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,48,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,49,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,50,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,51,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
27,3391142,52,0.0,0.0,0.0,2018,Alagoas,Estado,obitoflu,incidência
28,2309961,1,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,2,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,3,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,4,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,5,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,6,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,7,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,8,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,9,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,10,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,11,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,12,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,13,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,14,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,15,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,16,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,17,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,18,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,19,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,20,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,21,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,22,0.04413493107668488,0.04413493107668488,0.04413493107668488,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,23,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,24,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,25,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,26,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,27,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,28,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,29,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,30,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,31,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,32,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,33,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,34,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,35,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,36,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,37,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,38,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,39,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,40,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,41,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,42,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,43,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,44,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,45,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,46,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,47,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,48,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,49,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,50,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,51,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
28,2309961,52,0.0,0.0,0.0,2018,Sergipe,Estado,obitoflu,incidência
29,15408073,1,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,2,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,3,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,4,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,5,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,6,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,7,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
29,15408073,8,0.0,0.002782089291039957,0.008257355656529521,2018,Bahia,Estado,obitoflu,incidência
29,15408073,9,0.0,0.0009325262329415996,0.002762767290485302,2018,Bahia,Estado,obitoflu,incidência
29,15408073,10,0.0,0.0009325262329415996,0.002762767290485302,2018,Bahia,Estado,obitoflu,incidência
29,15408073,11,0.0,0.0009325262329415996,0.002762767290485302,2018,Bahia,Estado,obitoflu,incidência
29,15408073,12,0.0,0.0,0.0,2018,Bahia,Estado,obitoflu,incidência
